graph_type,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,n_groups_expected,n_groups_observed,total_n,min_n_per_group,max_n_per_group,balanced_to_planned_n_runs,anova_F,anova_df_between,anova_df_within,anova_p_value,anova_significant_0p05,levene_statistic,levene_p_value,equal_variance_not_rejected_0p05,welch_F,welch_df_num,welch_df_denom,welch_p_value,welch_significant_0p05,eta_squared,omega_squared,omega_squared_raw
null,edge_weakening,random_edge,random_edge,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,7,7,280,40,40,True,9.82520215310947,6,273,8.248032421195206e-10,True,4.285400409509053,0.00037969436439144977,False,11.367056651400468,6.0,120.81125288940756,4.78695547986494e-10,True,0.17758999101203068,0.1590359514070713,0.1590359514070713
null,edge_weakening,random_edge,random_edge,edge,weighted_efficiency,auc_abs_delta,7,7,280,40,40,True,9.095800649378935,6,273,4.466536148471902e-09,True,1.0499881340810093,0.3932314762868834,True,10.693678908374391,6.0,121.20595097917935,1.615670151017771e-09,True,0.16660256908389884,0.14783484101723127,0.14783484101723127
null,edge_weakening,random_edge,random_edge,edge,weighted_efficiency,auc_abs_marginal_delta,7,7,280,40,40,True,6.306026193124133,6,273,3.1667013964686795e-06,True,0.9962638548377781,0.42811257144876713,True,6.71108003603769,6.0,121.23650383818178,3.727565248286314e-06,True,0.12172379656405925,0.10209257787427883,0.10209257787427883
null,edge_weakening,random_edge,random_edge,edge,weighted_efficiency,auc_raw,7,7,280,40,40,True,3.557032957123187,6,273,0.002078166202750191,True,1.2496291391636216,0.28117676684331566,True,3.2553111540892115,6.0,121.17819258692938,0.0053016146369266205,True,0.07250811438661796,0.05194719163058111,0.05194719163058111
null,edge_weakening,random_edge,random_edge,edge,yuan_out_in_strength_assortativity,auc_abs_delta,7,7,280,40,40,True,1.4434658868957801,6,273,0.19808318921599427,False,0.8449291142426445,0.5361751877499237,True,1.467171018719145,6.0,121.0870701845502,0.19507514523290448,False,0.030749026720217565,0.00941338652341035,0.00941338652341035
null,edge_weakening,random_edge,random_edge,edge,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,4.098419293452435,6,273,0.0005888993119477268,True,2.062755156603814,0.05781340464224953,True,5.137855588690364,6.0,121.06298835353331,9.789780753918701e-05,True,0.08263205464681954,0.06226090508384634,0.06226090508384634
null,edge_weakening,random_edge,random_edge,edge,yuan_out_in_strength_assortativity,auc_raw,7,7,280,40,40,True,1.2751252574955514,6,273,0.2688542587124618,False,1.2567884646831429,0.27767217939916666,True,1.3150959940414406,6.0,121.158849476351,0.25551144177452795,False,0.027260755593406308,0.0058609875383546705,0.0058609875383546705
null,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity,auc_abs_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity,auc_raw,7,7,280,40,40,True,1.6124993517562118,6,273,0.1436434577245728,False,0.4330496698363823,0.8565484361640007,True,1.6857961232515954,6.0,121.25404225476265,0.130090486038379,False,0.03422657201259484,0.012954952536970396,0.012954952536970396
null,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity_louvain_dynamic,auc_abs_delta,7,7,280,40,40,True,1.1761560369769248,6,273,0.3191785260907951,False,1.2378809371051174,0.28700331998187817,True,0.9955998107226721,6.0,121.13054311351587,0.4314917097852996,False,0.025198219751540175,0.0037605768997183236,0.0037605768997183236
null,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity_louvain_dynamic,auc_abs_marginal_delta,7,7,280,40,40,True,0.2670256513542964,6,273,0.95191805868954,False,0.38758052433489576,0.8867176230680164,True,0.2458328073080691,6.0,121.28372921073581,0.9601480813663652,False,0.005834454993611642,0.0,-0.015957226855854982
null,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity_louvain_dynamic,auc_raw,7,7,280,40,40,True,18.471712687849983,6,273,5.20610028300917e-18,True,0.9889834920064182,0.4329884898236228,True,17.334017548971506,6.0,121.18889151243341,2.113377532900549e-14,True,0.2887481343196602,0.2724065195236283,0.2724065195236283
null,edge_weakening,spectral_gamma,spectral_gamma,edge,gscc_ratio,auc_abs_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,spectral_gamma,spectral_gamma,edge,gscc_ratio,auc_abs_marginal_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,spectral_gamma,spectral_gamma,edge,gscc_ratio,auc_raw,7,7,280,40,40,True,0.11493015413421233,6,273,0.9946250904095179,False,0.5928807781317254,0.7359559907266244,True,0.1161294382303346,6.0,121.30281280953892,0.9943569195498869,False,0.0025195731692715974,0.0,-0.019332437208990194
null,edge_weakening,spectral_gamma,spectral_gamma,edge,reachability,auc_abs_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,spectral_gamma,spectral_gamma,edge,reachability,auc_abs_marginal_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,spectral_gamma,spectral_gamma,edge,reachability,auc_raw,7,7,280,40,40,True,0.11493015413421233,6,273,0.9946250904095179,False,0.5928807781317254,0.7359559907266244,True,0.1161294382303346,6.0,121.30281280953892,0.9943569195498869,False,0.0025195731692715974,0.0,-0.019332437208990194
null,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_gamma,auc_abs_delta,7,7,280,40,40,True,2.9582064943745,6,273,0.008172806761869142,True,0.5388137075320827,0.7785206612829753,True,3.2823952262725746,6.0,120.88807783153524,0.005011398115839943,True,0.06104655348146073,0.040271703905305795,0.040271703905305795
null,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_gamma,auc_abs_marginal_delta,7,7,280,40,40,True,4.434455852155304,6,273,0.00026735292129869586,True,0.5944555294692448,0.734700675682699,True,4.048634676094546,6.0,121.0567923887464,0.0009839060088934056,True,0.0888055306997785,0.06855047710488038,0.06855047710488038
null,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_gamma,auc_raw,7,7,280,40,40,True,1.766184473983858,6,273,0.10611868171579887,False,0.5791278284075465,0.7468881441714923,True,1.619624678176786,6.0,121.1920258513075,0.14733804432759073,False,0.03736676640264869,0.016153034354015997,0.016153034354015997
null,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_kappa,auc_abs_delta,7,7,280,40,40,True,4.343296368181958,6,273,0.0003313583088515044,True,0.9153059981977469,0.484241104702283,True,4.330262428204351,6.0,120.91840283698849,0.000541185377252037,True,0.08713902740498822,0.06685260626672,0.06685260626672
null,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_kappa,auc_abs_marginal_delta,7,7,280,40,40,True,6.474395998974545,6,273,2.1239544246188607e-06,True,1.32915931010005,0.2441724617050771,True,5.849260630810659,6.0,120.78276280011899,2.215594211305674e-05,True,0.12456895120247825,0.10499202968070576,0.10499202968070576
null,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_kappa,auc_raw,7,7,280,40,40,True,3.5595468403271866,6,273,0.0020661197668624923,True,0.8030071497016794,0.568288842237679,True,3.329180198926461,6.0,121.1781473247014,0.004534275192141037,True,0.0725556404324798,0.05199560677084234,0.05199560677084234
null,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity,auc_abs_delta,7,7,280,40,40,True,1.1309856703886623,6,273,0.344408447103236,False,0.370176300203815,0.8975576931645924,True,1.081174319701472,6.0,121.1619111836123,0.3775461513930408,False,0.024253951618845054,0.002798979518144471,0.002798979518144471
null,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,0.24029978274601774,6,273,0.9628412352850498,False,0.5486912836625102,0.7708375265197265,True,0.2457091408753137,6.0,121.19952131501692,0.9601964700825258,False,0.005253568163903142,0.0,-0.016548691320981395
null,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity,auc_raw,7,7,280,40,40,True,1.0540666732156858,6,273,0.39066383311574004,False,2.4296056646864947,0.02640775577604254,False,1.26414953779564,6.0,120.9762236070315,0.2789785666774093,False,0.02264177436129614,0.001157230834164429,0.001157230834164429
null,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,7,7,280,40,40,True,0.7583487604996169,6,273,0.6032744220634197,False,0.6403216598191716,0.6979133785565905,True,0.8320771129539168,6.0,121.26614080819698,0.5473563549156766,False,0.016393770655885955,0.0,-0.005205194597716321
null,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_marginal_delta,7,7,280,40,40,True,0.1857198208376635,6,273,0.9806438702349246,False,0.7600175276057736,0.601954998962145,True,0.18590395941930318,6.0,121.1501246936923,0.9802673273743886,False,0.004065161314432357,0.0,-0.0177587306035694
null,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,7,7,280,40,40,True,6.7603858338041745,6,273,1.0783345631512803e-06,True,2.1982715806605433,0.04343979508878815,False,8.253743188125775,6.0,121.00815511077393,1.6977406954183393e-07,True,0.12935966173887897,0.10987430265610448,0.10987430265610448
null,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_delta,7,7,280,40,40,True,3.9870186237712697,6,273,0.0007643490407613459,True,1.4104277828495093,0.210581788895549,True,3.6806427289070767,6.0,121.04871244621283,0.002151856133607468,True,0.08056695947037938,0.06015703781702011,0.06015703781702011
null,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_marginal_delta,7,7,280,40,40,True,5.124759418304449,6,273,5.227261379037612e-05,True,1.0855166892879355,0.37125169150755366,True,4.867294925043076,6.0,121.17879810536893,0.00017307865060750143,True,0.10123029673996778,0.08120975795016966,0.08120975795016966
null,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,7,7,280,40,40,True,3.7726522672661336,6,273,0.0012602354472689007,True,0.8336280159468749,0.5447537651431964,True,3.748821456494749,6.0,121.23530372238773,0.0018599352512964334,True,0.07656685998558387,0.056081926835830874,0.056081926835830874
null,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,7,7,280,40,40,True,2.180313066816194,6,273,0.04512867104232632,True,0.9679482820658901,0.44727138134710975,True,2.47577515943738,6.0,121.08052198095407,0.0270704718494109,True,0.04572774226043437,0.024668496807756082,0.024668496807756082
null,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,4.43162395719649,6,273,0.0002691425587909048,True,0.6094882618416738,0.722686092529721,True,5.603079485531925,6.0,121.12818291354077,3.6868094702780625e-05,True,0.08875385188744253,0.06849782526435984,0.06849782526435984
null,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_raw,7,7,280,40,40,True,0.27985309850278417,6,273,0.9461814109649884,False,1.1481552601997942,0.3346496852948613,True,0.2759985450641682,6.0,121.16731323971543,0.9472814404143011,False,0.006113018709357479,0.0,-0.015673589755608328
null,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity,auc_abs_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity,auc_raw,7,7,280,40,40,True,1.6124993517562118,6,273,0.1436434577245728,False,0.4330496698363823,0.8565484361640007,True,1.6857961232515954,6.0,121.25404225476265,0.130090486038379,False,0.03422657201259484,0.012954952536970396,0.012954952536970396
null,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity_louvain_dynamic,auc_abs_delta,7,7,280,40,40,True,1.265772795248404,6,273,0.2733233862896717,False,0.3592156779088446,0.9041621173272341,True,1.139423632779724,6.0,121.20825077255111,0.34367782603790586,False,0.02706622214477788,0.00566288047873739,0.00566288047873739
null,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity_louvain_dynamic,auc_abs_marginal_delta,7,7,280,40,40,True,0.2565289026972506,6,273,0.9563762762190899,False,1.3318081308212442,0.24301171673733205,True,0.3352846097690255,6.0,121.08991643129113,0.9171139140169682,False,0.005606389051992359,0.0,-0.016189446054114043
null,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity_louvain_dynamic,auc_raw,7,7,280,40,40,True,24.57937310994344,6,273,2.991349103562083e-23,True,1.0374984267531318,0.40116554909604313,True,24.026067672972637,6.0,121.18528786628438,1.3927863310961435e-18,True,0.3507362012411604,0.3356683620162561,0.3356683620162561
null,edge_weakening,spectral_kappa,spectral_kappa,edge,gscc_ratio,auc_abs_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,spectral_kappa,spectral_kappa,edge,gscc_ratio,auc_abs_marginal_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,spectral_kappa,spectral_kappa,edge,gscc_ratio,auc_raw,7,7,280,40,40,True,0.11493015413421233,6,273,0.9946250904095179,False,0.5928807781317254,0.7359559907266244,True,0.1161294382303346,6.0,121.30281280953892,0.9943569195498869,False,0.0025195731692715974,0.0,-0.019332437208990194
null,edge_weakening,spectral_kappa,spectral_kappa,edge,reachability,auc_abs_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,spectral_kappa,spectral_kappa,edge,reachability,auc_abs_marginal_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,spectral_kappa,spectral_kappa,edge,reachability,auc_raw,7,7,280,40,40,True,0.11493015413421233,6,273,0.9946250904095179,False,0.5928807781317254,0.7359559907266244,True,0.1161294382303346,6.0,121.30281280953892,0.9943569195498869,False,0.0025195731692715974,0.0,-0.019332437208990194
null,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_gamma,auc_abs_delta,7,7,280,40,40,True,10.316792240885984,6,273,2.662367283967584e-10,True,4.395448574071387,0.00029307944475016266,False,9.037006759251339,6.0,120.63746682570729,3.7309801075355896e-08,True,0.1848331268547694,0.16642044673000853,0.16642044673000853
null,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_gamma,auc_abs_marginal_delta,7,7,280,40,40,True,2.7321745440686946,6,273,0.013564693779308195,True,1.7720535986780996,0.10488006336186699,True,2.2999146361259935,6.0,121.03628210440968,0.03878780686657125,True,0.05664630653491196,0.03578958712103378,0.03578958712103378
null,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_gamma,auc_raw,7,7,280,40,40,True,4.275511219344636,6,273,0.0003886243113485577,True,1.2399852049551536,0.2859527724134861,True,3.3528522416943205,6.0,121.0267670068657,0.00431489403602237,True,0.08589587760342247,0.0655860708922362,0.0655860708922362
null,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_kappa,auc_abs_delta,7,7,280,40,40,True,12.355887283715543,6,273,2.6250423920496303e-12,True,3.468535919693023,0.0025493650897311522,False,9.966414328555985,6.0,120.69863218911887,6.36018628480668e-09,True,0.21356318023651316,0.19571505407063744,0.19571505407063744
null,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_kappa,auc_abs_marginal_delta,7,7,280,40,40,True,11.172250506037534,6,273,3.7797046671736647e-11,True,2.517723239583767,0.021785724650794567,False,8.639015695675248,6.0,121.00825567729284,7.98855222977234e-08,True,0.19713793622590134,0.17896629654518753,0.17896629654518753
null,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_kappa,auc_raw,7,7,280,40,40,True,14.808654872636469,6,273,1.1888549349319864e-14,True,2.6319345790748985,0.016942895170874807,False,12.051470031367652,6.0,121.00856200858172,1.3910796705558927e-10,True,0.24554775602125883,0.22833536922432313,0.22833536922432313
null,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity,auc_abs_delta,7,7,280,40,40,True,0.9974103944512289,6,273,0.42734788694374215,False,1.6960735359301058,0.12197628436520107,True,0.8913178148649491,6.0,120.86407360819506,0.5036242412328225,False,0.02145088051119198,0.0,-5.549462695638375e-05
null,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,1.4629092166306106,6,273,0.19102720968635184,False,1.1379286204909898,0.34043730991091303,True,1.3229996888074944,6.0,121.11429420876397,0.25202583835656384,False,0.031150310767216402,0.009822053518514052,0.009822053518514052
null,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity,auc_raw,7,7,280,40,40,True,0.9409968349787968,6,273,0.46598516686419533,False,1.753699136676343,0.10879795093969435,True,1.1536617988092461,6.0,121.00271915722786,0.3357673498195689,False,0.02026220148379867,0.0,-0.001265954149774539
null,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,7,7,280,40,40,True,1.9343390402407703,6,273,0.07545509893977043,False,0.26931364098011124,0.9509179002326941,True,1.8795196302554162,6.0,121.30962300137308,0.08965722087808195,False,0.04077929785423548,0.0196285567156659,0.0196285567156659
null,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_marginal_delta,7,7,280,40,40,True,0.5871610466365395,6,273,0.7405095885014212,False,1.3344596616144944,0.24185432353546105,True,0.8971380117586204,6.0,120.85959620752391,0.4994278592874415,False,0.012740230322331592,0.0,-0.008925508952953614
null,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,7,7,280,40,40,True,6.546538228746954,6,273,1.7899933105993551e-06,True,1.8462556423007004,0.0903184989642253,True,7.025923489466592,6.0,121.0750666712975,1.969053554998515e-06,True,0.12578239497840574,0.10622864924413303,0.10622864924413303
null,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_efficiency,auc_abs_delta,7,7,280,40,40,True,3.4532816534388417,6,273,0.0026406087187388237,True,1.8610756445155998,0.0876423766366254,True,3.6788848410077177,6.0,121.08213200187723,0.0021595882486675952,True,0.07054239341677052,0.04994471161596669,0.04994471161596669
null,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_efficiency,auc_abs_marginal_delta,7,7,280,40,40,True,4.1664092942710065,6,273,0.0005021157009480309,True,1.5122723697737228,0.17407577073391353,True,4.007624915773644,6.0,121.15024455324199,0.0010730342678308012,True,0.08388787016160579,0.06354031400255142,0.06354031400255142
null,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_efficiency,auc_raw,7,7,280,40,40,True,4.4795376629064,6,273,0.00024040593801002687,True,0.8136326678999546,0.5600761046344063,True,4.266173106676685,6.0,121.23000521136055,0.0006189288147587999,True,0.08962743299306267,0.06938785715540954,0.06938785715540954
null,edge_weakening,spectral_kappa,spectral_kappa,edge,yuan_out_in_strength_assortativity,auc_abs_delta,7,7,280,40,40,True,3.0620563038859863,6,273,0.006461677930916027,True,1.6879423676896197,0.12394744429615694,True,2.968103769285127,6.0,121.12411317666127,0.009715981479567943,True,0.06305450256728434,0.04231706020968601,0.04231706020968601
null,edge_weakening,spectral_kappa,spectral_kappa,edge,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,3.0444206207527382,6,273,0.006725257716566037,True,1.8421300402676266,0.09107673545682386,True,3.6086930259840626,6.0,121.07812783969511,0.0025069858242578354,True,0.06271412001261466,0.04197033436534981,0.04197033436534981
null,edge_weakening,spectral_kappa,spectral_kappa,edge,yuan_out_in_strength_assortativity,auc_raw,7,7,280,40,40,True,1.4770014096016089,6,273,0.1860487692014997,False,0.5387163535685647,0.7785961378065902,True,1.557723373741015,6.0,121.22687725473648,0.16529598374355067,False,0.03144094695877555,0.010118037672204951,0.010118037672204951
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity,auc_abs_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity,auc_raw,7,7,280,40,40,True,1.6124993517562118,6,273,0.1436434577245728,False,0.4330496698363823,0.8565484361640007,True,1.6857961232515954,6.0,121.25404225476265,0.130090486038379,False,0.03422657201259484,0.012954952536970396,0.012954952536970396
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity_louvain_dynamic,auc_abs_delta,7,7,280,40,40,True,3.805564633316094,6,273,0.0011672988090198019,True,2.309104868493592,0.03427235095203552,False,2.473317535549658,6.0,120.97530393924697,0.027212701160262184,True,0.07718326849348457,0.056709886730277125,0.056709886730277125
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity_louvain_dynamic,auc_abs_marginal_delta,7,7,280,40,40,True,1.0157989513290906,6,273,0.415203392006497,False,1.1276171424547767,0.3463473357098999,True,1.0176618465843996,6.0,121.15274179142672,0.4171137992911638,False,0.02183771910253445,0.0003384343804454299,0.0003384343804454299
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity_louvain_dynamic,auc_raw,7,7,280,40,40,True,9.746621927206752,6,273,9.887905929438336e-10,True,0.34258125651387533,0.9138384470429997,True,9.158099696356489,6.0,121.2782976224453,2.906889055784573e-08,True,0.17642023325967154,0.15784340090896068,0.15784340090896068
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,gscc_ratio,auc_abs_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,gscc_ratio,auc_abs_marginal_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,gscc_ratio,auc_raw,7,7,280,40,40,True,0.11493015413421233,6,273,0.9946250904095179,False,0.5928807781317254,0.7359559907266244,True,0.1161294382303346,6.0,121.30281280953892,0.9943569195498869,False,0.0025195731692715974,0.0,-0.019332437208990194
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,reachability,auc_abs_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,reachability,auc_abs_marginal_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,reachability,auc_raw,7,7,280,40,40,True,0.11493015413421233,6,273,0.9946250904095179,False,0.5928807781317254,0.7359559907266244,True,0.1161294382303346,6.0,121.30281280953892,0.9943569195498869,False,0.0025195731692715974,0.0,-0.019332437208990194
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_gamma,auc_abs_delta,7,7,280,40,40,True,0.8655667778022936,6,273,0.5206713022111454,False,1.0071498119207158,0.42088743602011963,True,0.8621288652780208,6.0,121.03127986029392,0.5249456092808779,False,0.018668310083436584,0.0,-0.0028890343799665695
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_gamma,auc_abs_marginal_delta,7,7,280,40,40,True,2.841253067439601,6,273,0.01063144126086984,True,0.8659685457432943,0.520371631815115,True,2.614737011834844,6.0,121.10851846072705,0.020317961035245625,True,0.05877491556695572,0.03795778251329553,0.03795778251329553
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_gamma,auc_raw,7,7,280,40,40,True,15.617474253235867,6,273,2.084433405795116e-15,True,3.2372679530156483,0.004335738927591855,False,12.039369126205854,6.0,120.70457507600753,1.4393628111378574e-10,True,0.2555320625411645,0.2385196893326889,0.2385196893326889
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_kappa,auc_abs_delta,7,7,280,40,40,True,4.080085169093156,6,273,0.0006147472950666028,True,1.9480625985241744,0.07335464649171694,True,3.259467294162767,6.0,120.84517418098193,0.00526118412111148,True,0.08229282291827476,0.06191530211383738,0.06191530211383738
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_kappa,auc_abs_marginal_delta,7,7,280,40,40,True,5.4931220688662385,6,273,2.181464359448225e-05,True,1.268840386088325,0.2718510308567172,True,4.8995601195406735,6.0,120.94309196674682,0.00016198158843582788,True,0.1077228035076526,0.08782526628663605,0.08782526628663605
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_kappa,auc_raw,7,7,280,40,40,True,18.330687840448768,6,273,6.961793844292018e-18,True,3.1584698329522674,0.005189933641339374,False,15.108631074963434,6.0,120.80016948724523,7.57817275113634e-13,True,0.2871767242469357,0.2708031913806985,0.2708031913806985
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity,auc_abs_delta,7,7,280,40,40,True,0.8871478768196794,6,273,0.5046959874365171,False,0.4695925545492698,0.8306409646816093,True,0.995197813417333,6.0,121.13591944668097,0.431756412548404,False,0.019124863619024095,0.0,-0.0024241219390283113
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,1.1797576168453832,6,273,0.31722840653775375,False,0.30112580057640814,0.9359891874547507,True,1.2445034275643203,6.0,121.20724164469584,0.28846046975842476,False,0.025273430649083713,0.0038371683558492227,0.0038371683558492227
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity,auc_raw,7,7,280,40,40,True,1.3412540495604346,6,273,0.2389092389274035,False,1.1890974260924123,0.3122134515716687,True,1.6339514652897709,6.0,121.14585317387369,0.14344285340589097,False,0.028634033754547213,0.007259501044951221,0.007259501044951221
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,7,7,280,40,40,True,0.2858446916760152,6,273,0.9433952007966889,False,0.47824459329850677,0.8243231154401176,True,0.2580482545839884,6.0,121.20463587062201,0.9551510248511835,False,0.006243080008699323,0.0,-0.015541159497354226
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_marginal_delta,7,7,280,40,40,True,0.7416762107894983,6,273,0.6165004415782247,False,0.5137764779297573,0.7977534289426764,True,0.6558004035574702,6.0,121.20848604571613,0.6853827703271149,False,0.016039129018779893,0.0,-0.0055663221997092355
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,7,7,280,40,40,True,5.484900315794299,6,273,2.224456195862123e-05,True,0.8796022612797624,0.5102530635872512,True,5.968093864464183,6.0,121.13047248338009,1.7239269196708997e-05,True,0.10757891614618362,0.0876786495579337,0.0876786495579337
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,7,7,280,40,40,True,18.86404428506405,6,273,2.3263707112152336e-18,True,0.46620957347046055,0.8330933563556023,True,19.43716220844152,6.0,121.18267678158874,8.72457733541491e-16,True,0.2930835763134535,0.276830117344073,0.276830117344073
