graph_type,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,group1,group2,mu_t_group1,mu_t_group2,n_group1,n_group2,mean_group1,mean_group2,mean_difference_group2_minus_group1,q_statistic,degrees_of_freedom,ci95_lower,ci95_upper,p_value_games_howell_adjusted,reject_games_howell_0p05
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,40,40,0.14651972764042953,0.14581080516811223,-0.0007089224723172971,0.8892486135542315,75.7878283499054,-0.004123858457668467,0.002706013513033873,0.995646942666771,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,40,40,0.14651972764042953,0.14464265361160655,-0.0018770740288229781,2.418390928151532,73.91087580337788,-0.005204127747015686,0.0014499796893697294,0.611623436533098,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,40,40,0.14651972764042953,0.1432805965172908,-0.0032391311231387276,4.1636763227153955,74.0954564928665,-0.006573598863626106,9.533661734865148e-05,0.062495970024508796,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,40,40,0.14581080516811223,0.14464265361160655,-0.001168151556505681,1.6622674965813822,77.65080369313216,-0.004176470491661368,0.001840167378650006,0.9012597056072817,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,40,40,0.14581080516811223,0.1432805965172908,-0.0025302086508214305,3.590400199945804,77.70984588890947,-0.005546896520153098,0.00048647921851023655,0.16006742648285555,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,40,40,0.14464265361160655,0.1432805965172908,-0.0013620570943157495,2.0006348536050576,77.99721144586269,-0.004276142229757155,0.0015520280411256563,0.7923428311512792,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p075,mu_0p100,0.075,0.1,40,40,0.017011083055993574,0.018674075191481045,0.0016629921354874705,6.131986835051625,75.11632569736442,0.0005010062146113721,0.002824978056363569,0.0008474816978083499,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p075,mu_0p125,0.075,0.125,40,40,0.017011083055993574,0.02015050540957668,0.0031394223535831066,11.95673001225333,72.48330434895004,0.0020133166547023854,0.004265528052463828,4.333167158421247e-11,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p075,mu_0p150,0.075,0.15,40,40,0.017011083055993574,0.021752880340970067,0.004741797284976493,20.101221920033044,58.33139504274829,0.003723114061170242,0.0057604805087827435,7.438494264988549e-15,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p075,mu_0p175,0.075,0.175,40,40,0.017011083055993574,0.021398967822681997,0.004387884766688423,18.852250806838978,56.15643063242754,0.003381413594682458,0.005394355938694388,1.2656542480726785e-14,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p075,mu_0p225,0.075,0.225,40,40,0.017011083055993574,0.020784460205428408,0.003773377149434834,16.779452306426478,50.433366579874104,0.0027969048144027404,0.004749849484466928,2.4424906541753444e-15,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p075,mu_0p300,0.075,0.3,40,40,0.017011083055993574,0.02020851870906572,0.003197435653072147,14.185355021820326,50.82308675876188,0.002218996568403376,0.004175874737740918,2.5185409313621676e-12,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p100,mu_0p125,0.1,0.125,40,40,0.018674075191481045,0.02015050540957668,0.001476430218095636,6.322599597934915,77.44679621005835,0.00047672260183084206,0.0024761378343604304,0.000507762199207118,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p100,mu_0p150,0.1,0.15,40,40,0.018674075191481045,0.021752880340970067,0.0030788051494890223,15.161516010811951,65.6301994394286,0.002205306150693121,0.003952304148284924,2.3425705819590803e-14,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p100,mu_0p175,0.1,0.175,40,40,0.018674075191481045,0.021398967822681997,0.002724892631200952,13.665095371630073,63.03251756272572,0.001866041225386945,0.0035837440370149595,9.735545702937998e-13,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p100,mu_0p225,0.1,0.225,40,40,0.018674075191481045,0.020784460205428408,0.0021103850139473634,11.09795912043943,55.564323539042405,0.0012877697914724451,0.0029330002364222818,3.009809290688281e-09,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p100,mu_0p300,0.1,0.3,40,40,0.018674075191481045,0.02020851870906572,0.0015344435175846764,8.043078285453474,56.09743012332703,0.0007094422620983694,0.0023594447730709836,9.777828147816692e-06,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p125,mu_0p150,0.125,0.15,40,40,0.02015050540957668,0.021752880340970067,0.0016023749313933862,8.372593752141965,68.92129724746606,0.0007803595500416553,0.002424390312745117,2.3111827059940637e-06,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p125,mu_0p175,0.125,0.175,40,40,0.02015050540957668,0.021398967822681997,0.0012484624131053161,6.658697079430908,66.3002159910362,0.0004422079839334987,0.0020547168422771333,0.00025650394967158263,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p125,mu_0p225,0.125,0.225,40,40,0.02015050540957668,0.020784460205428408,0.0006339547958517273,3.5689826457547933,58.2550462781817,-0.00013314606800289043,0.0014010556597063451,0.16997197566454392,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p125,mu_0p300,0.125,0.3,40,40,0.02015050540957668,0.02020851870906572,5.8013299489040326e-05,0.3253857129800606,58.84906168546338,-0.0007116726565215482,0.0008276992554996288,0.9999865342809976,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p150,mu_0p175,0.15,0.175,40,40,0.021752880340970067,0.021398967822681997,-0.0003539125182880701,2.393695958789596,77.64707977859604,-0.0009868387348788547,0.00027901369830271464,0.6229690155004708,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p150,mu_0p225,0.15,0.225,40,40,0.021752880340970067,0.020784460205428408,-0.0009684201355416588,7.166911515392372,72.40496567841774,-0.001547964747641061,-0.00038887552344225667,5.937656321064466e-05,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p150,mu_0p300,0.15,0.3,40,40,0.021752880340970067,0.02020851870906572,-0.0015443616319043459,11.3562121533727,73.00029555163024,-0.002127498458674022,-0.0009612248051346694,2.58496779537154e-10,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p175,mu_0p225,0.175,0.225,40,40,0.021398967822681997,0.020784460205428408,-0.0006145076172535888,4.7431944964710695,74.56643091535175,-0.0011697153460481272,-5.9299888459050216e-05,0.020479387789183456,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p175,mu_0p300,0.175,0.3,40,40,0.021398967822681997,0.02020851870906572,-0.0011904491136162758,9.124898277493331,75.0638750755117,-0.00174943772339393,-0.0006314605038386216,1.9998999989390143e-07,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,mu_0p225,mu_0p300,0.225,0.3,40,40,0.020784460205428408,0.02020851870906572,-0.000575941496362687,4.971948665057844,77.97596730842633,-0.0010717678350478316,-8.011515767754253e-05,0.012467661575335298,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p075,mu_0p100,0.075,0.1,40,40,1.3297802887652934,1.4499626445508276,0.12018235578553416,6.710950148534917,77.99996983810907,0.04352902153969196,0.19683569003137635,0.0001823090205462785,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p075,mu_0p125,0.075,0.125,40,40,1.3297802887652934,1.533181437650131,0.2034011488848375,13.025673892766934,70.91577032627828,0.13638705079953373,0.2704152469701413,2.02216021705226e-12,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p075,mu_0p150,0.075,0.15,40,40,1.3297802887652934,1.6082536827366858,0.27847339397139237,18.885714109694717,63.59225584350447,0.2149830905710151,0.3419636973717696,7.771561172376096e-16,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p075,mu_0p175,0.075,0.175,40,40,1.3297802887652934,1.6229800064422544,0.29319971767696096,20.87607341019918,55.99542292050747,0.23246043994272622,0.3539389954111957,0.0,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p075,mu_0p225,0.075,0.225,40,40,1.3297802887652934,1.6418967358363339,0.31211644707104047,21.419448528022702,61.831913911548035,0.24931586570331427,0.3749170284387667,0.0,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p075,mu_0p300,0.075,0.3,40,40,1.3297802887652934,1.6636806525315904,0.33390036376629695,23.886720487962997,55.2173830455802,0.2734165532296226,0.3943841743029713,3.3306690738754696e-15,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p100,mu_0p125,0.1,0.125,40,40,1.4499626445508276,1.533181437650131,0.08321879309930336,5.331456686964158,70.93857430954387,0.016232727004442254,0.15020485919416446,0.005918091525956903,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p100,mu_0p150,0.1,0.15,40,40,1.4499626445508276,1.6082536827366858,0.1582910381858582,10.740025281265863,63.615997831200616,0.09483062289756339,0.22175145347415304,3.6038197981369535e-09,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p100,mu_0p175,0.1,0.175,40,40,1.4499626445508276,1.6229800064422544,0.1730173618914268,12.325217950321631,56.01445552831272,0.1123095513482173,0.2337251724346363,1.086586376430887e-10,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p100,mu_0p225,0.1,0.225,40,40,1.4499626445508276,1.6418967358363339,0.19193409128550631,13.177948370219516,61.854940527880544,0.12916378340145382,0.2547043991695588,4.55713244917888e-12,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p100,mu_0p300,0.1,0.3,40,40,1.4499626445508276,1.6636806525315904,0.2137180079807628,15.296867203452818,55.23573415016568,0.1532658167611808,0.2741701992003448,6.794564910705958e-14,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p125,mu_0p150,0.125,0.15,40,40,1.533181437650131,1.6082536827366858,0.07507224508655486,6.336817922638013,75.33060388643419,0.024316361337307454,0.12582812883580224,0.0005033870689712394,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p125,mu_0p175,0.125,0.175,40,40,1.533181437650131,1.6229800064422544,0.08979856879212345,8.191091851858316,67.81195301446121,0.04268841664876358,0.1369087209354833,4.019219221995662e-06,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p125,mu_0p225,0.125,0.225,40,40,1.533181437650131,1.6418967358363339,0.10871529818620296,9.347610182018038,73.98548551020183,0.05886326731527074,0.15856732905713516,1.0794068106001475e-07,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p125,mu_0p300,0.125,0.3,40,40,1.533181437650131,1.6636806525315904,0.13049921488145944,11.996714096043995,66.80375712160975,0.0837331974136784,0.17726523234924046,6.93047841338057e-11,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p150,mu_0p175,0.15,0.175,40,40,1.6082536827366858,1.6229800064422544,0.01472632370556859,1.5207974921551122,74.55205928900311,-0.026771413803244958,0.056224061214382136,0.9333796719864862,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p150,mu_0p225,0.15,0.225,40,40,1.6082536827366858,1.6418967358363339,0.0336430530996481,3.224742024590615,77.82993073553283,-0.011014988467042353,0.07830109466633856,0.2667738277876611,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p150,mu_0p300,0.15,0.3,40,40,1.6082536827366858,1.6636806525315904,0.05542696979490458,5.78152951060314,73.76492858145309,0.014330255007071517,0.09652368458273763,0.0020304632544340118,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p175,mu_0p225,0.175,0.225,40,40,1.6229800064422544,1.6418967358363339,0.018916729394079512,2.0088043505832616,75.80864149765983,-0.021421070835860388,0.05925452962401941,0.7891564701544985,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p175,mu_0p300,0.175,0.3,40,40,1.6229800064422544,1.6636806525315904,0.04070064608933599,4.8051727216666995,77.94775609277413,0.0044451138454774525,0.07695617833319453,0.01774856831802063,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,mu_0p225,mu_0p300,0.225,0.3,40,40,1.6418967358363339,1.6636806525315904,0.021783916695256478,2.337889865834142,75.14130206609342,-0.018138780020805177,0.06170661341131813,0.6487097935640338,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,40,40,0.015298644759239605,0.015358331632693168,5.9686873453562717e-05,0.05470949700002421,77.74317216788592,-0.004610433819472706,0.004729807566379832,0.9999999996918543,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,40,40,0.015298644759239605,0.014497294633575356,-0.0008013501256642491,0.7534949595084894,77.01992677016149,-0.0053550177774432505,0.0037523175261147523,0.9982650936267974,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,40,40,0.015298644759239605,0.012329057351849457,-0.0029695874073901486,3.3376434478662773,57.86042373771354,-0.006812840113004223,0.0008736652982239252,0.23438101318091797,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,40,40,0.015298644759239605,0.015460365542114224,0.00016172078287461818,0.1520473887265133,77.02387154935559,-0.004392411597607064,0.004715853163356301,0.9999998588999904,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,40,40,0.015298644759239605,0.016499823874675152,0.0012011791154355467,1.1518395150161276,76.11504425757255,-0.003265372857355119,0.005667731088226212,0.9827821457403939,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,40,40,0.015298644759239605,0.024412828757921674,0.009114183998682069,7.229207033500087,74.76119075766033,0.0037116782795614577,0.014516689717802681,4.7613195920392926e-05,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,40,40,0.015358331632693168,0.014497294633575356,-0.0008610369991178118,0.835271554849055,77.7588452805243,-0.00527373101175192,0.0035516570135162963,0.9969201977040468,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,40,40,0.015358331632693168,0.012329057351849457,-0.0030292742808437113,3.56212308124029,59.82463426509807,-0.006698442748870307,0.0006398941871828844,0.17118059299709498,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,40,40,0.015358331632693168,0.015460365542114224,0.00010203390942105546,0.09896977954752596,77.76084741657056,-0.0043111428374522295,0.0045152106562943405,0.9999999892262796,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,40,40,0.015358331632693168,0.016499823874675152,0.001141492241981984,1.1307472356396766,77.21539684835443,-0.0031806353481269953,0.005463619832090963,0.9843555058461176,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,40,40,0.015358331632693168,0.024412828757921674,0.009054497125228506,7.341591475337229,72.97264966712883,0.0037659826433637886,0.014343011607093224,3.641714742119717e-05,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,40,40,0.014497294633575356,0.012329057351849457,-0.0021682372817258995,2.6608176108865953,61.840105539940396,-0.005680161133091858,0.0013436865696400597,0.500040518126099,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,40,40,0.014497294633575356,0.015460365542114224,0.0009630709085388673,0.9612937136032296,77.99999576216406,-0.0033251436680974394,0.005251285485175174,0.9933655450423295,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,40,40,0.014497294633575356,0.016499823874675152,0.002002529241099796,2.0439108731071527,77.83978488963193,-0.002191338365055376,0.006196396847254967,0.7754823814924438,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,40,40,0.014497294633575356,0.024412828757921674,0.009915534124346318,8.200852237875898,71.01668076046181,0.004726909084523258,0.015104159164169378,3.4837847850965886e-06,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,40,40,0.012329057351849457,0.015460365542114224,0.003131308190264767,3.8420022893147623,61.83147568657202,-0.0003812505154147513,0.006643866895944285,0.11123224404010212,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,40,40,0.012329057351849457,0.016499823874675152,0.004170766522825695,5.2948561457660706,63.54802549512541,0.0007789796616213158,0.007562553384030075,0.006837573400178987,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,40,40,0.012329057351849457,0.024412828757921674,0.012083771406072218,11.405648205127347,51.81773438235512,0.0074884214180921,0.016679121394052334,2.1367928537685543e-09,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,40,40,0.015460365542114224,0.016499823874675152,0.0010394583325609285,1.0608091459661289,77.83814120804404,-0.0031549226411120776,0.005233839306233935,0.9887887173383848,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,40,40,0.015460365542114224,0.024412828757921674,0.00895246321580745,7.403731667185527,71.02520225736025,0.0037634409599747003,0.014141485471640201,3.2209275027561546e-05,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,40,40,0.016499823874675152,0.024412828757921674,0.007913004883246522,6.644333664688053,69.31757643828021,0.0027986358246321003,0.013027373941860945,0.0002512756535227867,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,mu_0p075,mu_0p100,0.075,0.1,40,40,0.0033587909440030727,0.0031292191622605747,-0.00022957178174249802,1.030389915277008,76.061439053516,-0.0011838647624042528,0.0007247211989192567,0.9903738043565353,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,mu_0p075,mu_0p125,0.075,0.125,40,40,0.0033587909440030727,0.0029097647889346507,-0.000449026155068422,1.9836526941636303,76.82944992153018,-0.001418316731899296,0.0005202644217624519,0.7987700617840824,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,mu_0p075,mu_0p150,0.075,0.15,40,40,0.0033587909440030727,0.002553178357566798,-0.0008056125864362748,4.2266164939260715,58.137767921490294,-0.0016288077705018454,1.7582597629295805e-05,0.05893276335657782,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,mu_0p075,mu_0p175,0.075,0.175,40,40,0.0033587909440030727,0.0030717359660930705,-0.00028705497791000224,1.2199661016585743,77.87701469061246,-0.0012942409385452065,0.000720130982725202,0.9769609792987326,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,mu_0p075,mu_0p225,0.075,0.225,40,40,0.0033587909440030727,0.003310259244713261,-4.8531699289811915e-05,0.2157951713025604,76.53964568119865,-0.0010116409965304752,0.0009145775979508512,0.9999988555870517,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,mu_0p075,mu_0p300,0.075,0.3,40,40,0.0033587909440030727,0.004941118618378248,0.0015823276743751756,5.996995137731678,75.7298963580966,0.00045206673019805945,0.002712588618552292,0.0011772208291382924,True
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,mu_0p100,mu_0p125,0.1,0.125,40,40,0.0031292191622605747,0.0029097647889346507,-0.000219454373325924,1.05444187165644,77.8937046747889,-0.0011103185492636483,0.0006714098026118005,0.9891388105359895,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,mu_0p100,mu_0p150,0.1,0.15,40,40,0.0031292191622605747,0.002553178357566798,-0.0005760408046937768,3.4178566196918987,63.957153236521144,-0.0013016064657277269,0.0001495248563401733,0.20867307200065233,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,mu_0p100,mu_0p175,0.1,0.175,40,40,0.0031292191622605747,0.0030717359660930705,-5.7483196167504216e-05,0.26391756038776387,76.88048887286149,-0.0009901208092333177,0.0008751544168983093,0.999996202175693,False
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,mu_0p100,mu_0p225,0.1,0.225,40,40,0.0031292191622605747,0.003310259244713261,0.0001810400824526861,0.8765883749926086,77.9622606593533,-0.0007029734125025217,0.001065053577407894,0.9959822853496043,False
