modularity_regime,mu_t_input,mu_w_input,run_id,replicate_id,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_lfr,auc_null,delta_auc_lfr_minus_null
mu_0p175,0.175,0.175,168,8,node_redistribution,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity_louvain_dynamic,0.0391751502052427,0.1154641806074204,-0.07628903040217772
mu_0p175,0.175,0.175,168,8,node_redistribution,weighted_slack,weighted_slack,node,weighted_efficiency,0.7913825654271451,0.7921008630910582,-0.00071829766391307
mu_0p175,0.175,0.175,168,8,node_redistribution,weighted_slack,weighted_slack,node,yuan_out_in_strength_assortativity,0.0273130875203991,0.0139231517877677,0.013389935732631399
mu_0p175,0.175,0.175,168,8,node_removal,out_degree,out_degree,node,community_assortativity,0.0056160253763003,0.0084857330841831,-0.0028697077078828
mu_0p175,0.175,0.175,168,8,node_removal,out_degree,out_degree,node,community_assortativity_louvain_dynamic,0.010766529700008,0.0695596402075581,-0.0587931105075501
mu_0p175,0.175,0.175,168,8,node_removal,out_degree,out_degree,node,gscc_ratio,0.3236,0.3228,0.0008000000000000229
mu_0p175,0.175,0.175,168,8,node_removal,out_degree,out_degree,node,reachability,0.4714729306487696,0.4710702460850112,0.0004026845637584153
mu_0p175,0.175,0.175,168,8,node_removal,out_degree,out_degree,node,spectral_gamma,0.704553313670651,6.343944972840999,-5.639391659170348
mu_0p175,0.175,0.175,168,8,node_removal,out_degree,out_degree,node,spectral_kappa,0.6551890526025903,4.939121394805319,-4.2839323422027284
mu_0p175,0.175,0.175,168,8,node_removal,out_degree,out_degree,node,weighted_directed_community_assortativity,0.0094937297650842,0.0053978374067451,0.0040958923583391
mu_0p175,0.175,0.175,168,8,node_removal,out_degree,out_degree,node,weighted_directed_community_assortativity_louvain_dynamic,0.0138210874214808,0.0709233154083214,-0.05710222798684061
mu_0p175,0.175,0.175,168,8,node_removal,out_degree,out_degree,node,weighted_efficiency,0.9392583572573544,1.0434359430099829,-0.10417758575262848
mu_0p175,0.175,0.175,168,8,node_removal,out_degree,out_degree,node,yuan_out_in_strength_assortativity,0.0427773353925965,0.0390205655901503,0.0037567698024462
mu_0p175,0.175,0.175,168,8,node_removal,out_strength,out_strength,node,community_assortativity,0.0122077935310791,0.0076063911697534,0.0046014023613257
mu_0p175,0.175,0.175,168,8,node_removal,out_strength,out_strength,node,community_assortativity_louvain_dynamic,0.0147215382947833,0.0661761866835022,-0.051454648388718896
mu_0p175,0.175,0.175,168,8,node_removal,out_strength,out_strength,node,gscc_ratio,0.3382888888888889,0.3296222222222222,0.008666666666666711
mu_0p175,0.175,0.175,168,8,node_removal,out_strength,out_strength,node,reachability,0.4755363161819539,0.4734569724086503,0.002079343773303599
mu_0p175,0.175,0.175,168,8,node_removal,out_strength,out_strength,node,spectral_gamma,1.156025125456051,2.867011857341595,-1.7109867318855438
mu_0p175,0.175,0.175,168,8,node_removal,out_strength,out_strength,node,spectral_kappa,1.0659556908475896,2.340668395729043,-1.2747127048814533
mu_0p175,0.175,0.175,168,8,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,0.0095496278428342,0.0073239152805467,0.0022257125622875
mu_0p175,0.175,0.175,168,8,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity_louvain_dynamic,0.0078433795330003,0.0747925301021409,-0.06694915056914061
mu_0p175,0.175,0.175,168,8,node_removal,out_strength,out_strength,node,weighted_efficiency,0.9978449292390884,1.0715193138868735,-0.07367438464778509
mu_0p175,0.175,0.175,168,8,node_removal,out_strength,out_strength,node,yuan_out_in_strength_assortativity,0.0513980782291039,0.0205826177873204,0.0308154604417835
mu_0p175,0.175,0.175,168,8,node_removal,random,random,node,community_assortativity,0.0165548371278872,0.0169933268595535,-0.0004384897316663007
mu_0p175,0.175,0.175,168,8,node_removal,random,random,node,community_assortativity_louvain_dynamic,0.0178863245758748,0.0789592500615878,-0.061072925485713
mu_0p175,0.175,0.175,168,8,node_removal,random,random,node,gscc_ratio,0.3322266666666668,0.3288088888888889,0.0034177777777779084
mu_0p175,0.175,0.175,168,8,node_removal,random,random,node,reachability,0.4735712155108129,0.4727681431767339,0.0008030723340790025
mu_0p175,0.175,0.175,168,8,node_removal,random,random,node,spectral_gamma,1.1784215143707724,5.326748295536171,-4.148326781165398
mu_0p175,0.175,0.175,168,8,node_removal,random,random,node,spectral_kappa,1.1026640997335535,4.323742835197921,-3.221078735464367
mu_0p175,0.175,0.175,168,8,node_removal,random,random,node,weighted_directed_community_assortativity,0.0137576550610633,0.0177283484133543,-0.003970693352290999
mu_0p175,0.175,0.175,168,8,node_removal,random,random,node,weighted_directed_community_assortativity_louvain_dynamic,0.016334696748572,0.0847234266121104,-0.06838872986353839
mu_0p175,0.175,0.175,168,8,node_removal,random,random,node,weighted_efficiency,0.995678740763492,1.0760674488707265,-0.08038870810723442
mu_0p175,0.175,0.175,168,8,node_removal,random,random,node,yuan_out_in_strength_assortativity,0.0448145197758257,0.03753117077921,0.007283348996615702
mu_0p175,0.175,0.175,168,8,node_removal,weighted_betweenness,weighted_betweenness,node,community_assortativity,0.015742506464628,0.0226414275749407,-0.006898921110312702
mu_0p175,0.175,0.175,168,8,node_removal,weighted_betweenness,weighted_betweenness,node,community_assortativity_louvain_dynamic,0.0260683025407219,0.1141929042583369,-0.088124601717615
mu_0p175,0.175,0.175,168,8,node_removal,weighted_betweenness,weighted_betweenness,node,gscc_ratio,0.3410222222222223,0.3406,0.00042222222222226824
mu_0p175,0.175,0.175,168,8,node_removal,weighted_betweenness,weighted_betweenness,node,reachability,0.4760978374347502,0.4766566741237883,-0.0005588366890381113
mu_0p175,0.175,0.175,168,8,node_removal,weighted_betweenness,weighted_betweenness,node,spectral_gamma,1.0298142680522042,3.1080799017172795,-2.078265633665075
mu_0p175,0.175,0.175,168,8,node_removal,weighted_betweenness,weighted_betweenness,node,spectral_kappa,0.9414437797941168,2.537040197436568,-1.5955964176424513
mu_0p175,0.175,0.175,168,8,node_removal,weighted_betweenness,weighted_betweenness,node,weighted_directed_community_assortativity,0.0231320426394171,0.0241978574175651,-0.0010658147781479992
mu_0p175,0.175,0.175,168,8,node_removal,weighted_betweenness,weighted_betweenness,node,weighted_directed_community_assortativity_louvain_dynamic,0.0158355979624772,0.126464343703783,-0.11062874574130581
mu_0p175,0.175,0.175,168,8,node_removal,weighted_betweenness,weighted_betweenness,node,weighted_efficiency,1.0941260011935596,1.1293284248614104,-0.03520242366785076
mu_0p175,0.175,0.175,168,8,node_removal,weighted_betweenness,weighted_betweenness,node,yuan_out_in_strength_assortativity,0.1057544591340395,0.0399286322120334,0.06582582692200609
mu_0p175,0.175,0.175,168,8,node_removal,weighted_slack,weighted_slack,node,community_assortativity,0.0479807165177012,0.0079156084949509,0.040065108022750304
mu_0p175,0.175,0.175,168,8,node_removal,weighted_slack,weighted_slack,node,community_assortativity_louvain_dynamic,0.0491019379546986,0.1016339472423827,-0.052532009287684096
mu_0p175,0.175,0.175,168,8,node_removal,weighted_slack,weighted_slack,node,gscc_ratio,0.3373777777777778,0.3353555555555556,0.002022222222222203
mu_0p175,0.175,0.175,168,8,node_removal,weighted_slack,weighted_slack,node,reachability,0.4765127516778524,0.4749937360178972,0.001519015659955214
mu_0p175,0.175,0.175,168,8,node_removal,weighted_slack,weighted_slack,node,spectral_gamma,1.1777454215845926,4.254902764912298,-3.0771573433277055
mu_0p175,0.175,0.175,168,8,node_removal,weighted_slack,weighted_slack,node,spectral_kappa,1.003436427951934,3.463912007063984,-2.46047557911205
mu_0p175,0.175,0.175,168,8,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,0.0363844754986252,0.0082855559911865,0.028098919507438702
mu_0p175,0.175,0.175,168,8,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity_louvain_dynamic,0.0413529965145496,0.1036036287757031,-0.0622506322611535
mu_0p175,0.175,0.175,168,8,node_removal,weighted_slack,weighted_slack,node,weighted_efficiency,1.035930639765657,1.0853635526802692,-0.04943291291461227
mu_0p175,0.175,0.175,168,8,node_removal,weighted_slack,weighted_slack,node,yuan_out_in_strength_assortativity,0.0635360264112667,0.0544605793602321,0.009075447051034594
mu_0p175,0.175,0.175,169,9,edge_weakening,edge_weight,edge_weight,edge,community_assortativity,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,edge_weight,edge_weight,edge,community_assortativity_louvain_dynamic,0.0,0.0052353977129204,-0.0052353977129204
mu_0p175,0.175,0.175,169,9,edge_weakening,edge_weight,edge_weight,edge,gscc_ratio,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,edge_weight,edge_weight,edge,reachability,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,edge_weight,edge_weight,edge,spectral_gamma,0.8227173840499065,4.008125724630957,-3.1854083405810503
mu_0p175,0.175,0.175,169,9,edge_weakening,edge_weight,edge_weight,edge,spectral_kappa,0.5993965650130811,2.8516147575696893,-2.252218192556608
mu_0p175,0.175,0.175,169,9,edge_weakening,edge_weight,edge_weight,edge,weighted_directed_community_assortativity,0.0267820912182332,0.0038091035668322,0.022972987651401
mu_0p175,0.175,0.175,169,9,edge_weakening,edge_weight,edge_weight,edge,weighted_directed_community_assortativity_louvain_dynamic,0.0267820912182332,0.0098414285840788,0.016940662634154398
mu_0p175,0.175,0.175,169,9,edge_weakening,edge_weight,edge_weight,edge,weighted_efficiency,0.4236129641325985,0.4888183492651805,-0.06520538513258195
mu_0p175,0.175,0.175,169,9,edge_weakening,edge_weight,edge_weight,edge,yuan_out_in_strength_assortativity,0.0416330298410222,0.0091537392327505,0.0324792906082717
mu_0p175,0.175,0.175,169,9,edge_weakening,random_edge,random_edge,edge,community_assortativity,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,random_edge,random_edge,edge,community_assortativity_louvain_dynamic,0.0,0.0129645834753903,-0.0129645834753903
mu_0p175,0.175,0.175,169,9,edge_weakening,random_edge,random_edge,edge,gscc_ratio,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,random_edge,random_edge,edge,reachability,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,random_edge,random_edge,edge,spectral_gamma,0.705500283729511,4.199981826840763,-3.4944815431112524
mu_0p175,0.175,0.175,169,9,edge_weakening,random_edge,random_edge,edge,spectral_kappa,0.6195261423207927,3.246858119628475,-2.6273319773076826
mu_0p175,0.175,0.175,169,9,edge_weakening,random_edge,random_edge,edge,weighted_directed_community_assortativity,0.0035411028502186,0.0011767970889805,0.0023643057612381
mu_0p175,0.175,0.175,169,9,edge_weakening,random_edge,random_edge,edge,weighted_directed_community_assortativity_louvain_dynamic,0.0035411028502186,0.0083264955198284,-0.004785392669609801
mu_0p175,0.175,0.175,169,9,edge_weakening,random_edge,random_edge,edge,weighted_efficiency,0.2981767928840501,0.3340502401672893,-0.03587344728323921
mu_0p175,0.175,0.175,169,9,edge_weakening,random_edge,random_edge,edge,yuan_out_in_strength_assortativity,0.0149090717954704,0.004169621384377,0.0107394504110934
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity_louvain_dynamic,0.0,0.0122352961020743,-0.0122352961020743
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_gamma,spectral_gamma,edge,gscc_ratio,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_gamma,spectral_gamma,edge,reachability,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_gamma,2.3445492174933893,7.791784967127407,-5.447235749634018
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_kappa,1.9087902804925707,5.548391054197007,-3.6396007737044367
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity,0.0180094371329979,0.0035540018874461,0.0144554352455518
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity_louvain_dynamic,0.018009437132998,0.0109007142872886,0.007108722845709401
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,0.3710457137752776,0.347294827994917,0.02375088578036061
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,0.0247589396947661,0.010991400574261,0.0137675391205051
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity_louvain_dynamic,0.0,0.0112227963850127,-0.0112227963850127
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_kappa,spectral_kappa,edge,gscc_ratio,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_kappa,spectral_kappa,edge,reachability,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_gamma,2.304194558383268,8.057538023916406,-5.753343465533138
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_kappa,1.9259078976889863,6.7825664065048095,-4.856658508815823
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity,0.0080778138178046,0.0020021757266649,0.0060756380911396995
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity_louvain_dynamic,0.0080778138178046,0.0129825934081801,-0.0049047795903755
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_efficiency,0.3752866831323289,0.3897750339137689,-0.014488350781440007
mu_0p175,0.175,0.175,169,9,edge_weakening,spectral_kappa,spectral_kappa,edge,yuan_out_in_strength_assortativity,0.0195488628811814,0.011821607408376,0.0077272554728054
mu_0p175,0.175,0.175,169,9,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity_louvain_dynamic,0.0,0.0048550847701623,-0.0048550847701623
mu_0p175,0.175,0.175,169,9,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,gscc_ratio,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,reachability,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_gamma,1.593515672527964,5.106589814837971,-3.513074142310007
mu_0p175,0.175,0.175,169,9,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_kappa,1.2817817837450431,3.8283326343102,-2.546550850565157
mu_0p175,0.175,0.175,169,9,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity,0.0361750961526076,0.0047815340697865,0.0313935620828211
mu_0p175,0.175,0.175,169,9,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,0.0361750961526076,0.0069393444114754,0.029235751741132198
mu_0p175,0.175,0.175,169,9,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,0.5052677581798661,0.5213633006995347,-0.016095542519668604
mu_0p175,0.175,0.175,169,9,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,yuan_out_in_strength_assortativity,0.0294793935740043,0.0242750149564138,0.005204378617590499
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity_louvain_dynamic,0.0,0.0111070954593995,-0.0111070954593995
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,gscc_ratio,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,reachability,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_gamma,0.6131750730162595,2.9550009579244394,-2.3418258849081797
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,0.5422287592018358,2.2971753215648056,-1.7549465623629699
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,0.0018796470439694,0.0019502320993551,-7.05850553856999e-05
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity_louvain_dynamic,0.0018796470439694,0.0124080092789343,-0.010528362234964901
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,0.1540363671536469,0.1643385496986079,-0.010302182544960986
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,0.0141973372347884,0.0056932005709732,0.0085041366638152
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity_louvain_dynamic,0.0,0.0079166746074469,-0.0079166746074469
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,gscc_ratio,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,reachability,0.0,0.0,0.0
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_gamma,1.5731592924797584,4.556668293559328,-2.98350900107957
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,1.273844418077748,3.4885800713241384,-2.2147356532463904
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,0.0550928699817333,0.0032105429076063,0.051882327074127
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity_louvain_dynamic,0.0550928699817333,0.0045257561635511,0.0505671138181822
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,0.4025270105214177,0.3776867242636002,0.02484028625781748
mu_0p175,0.175,0.175,169,9,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,0.0387278965517683,0.0199199336383011,0.018807962913467202
mu_0p175,0.175,0.175,169,9,node_redistribution,out_degree,out_degree,node,community_assortativity,0.0137739174388496,0.0083836824357243,0.0053902350031253005
mu_0p175,0.175,0.175,169,9,node_redistribution,out_degree,out_degree,node,community_assortativity_louvain_dynamic,0.0124708794577684,0.0523346339032835,-0.0398637544455151
mu_0p175,0.175,0.175,169,9,node_redistribution,out_degree,out_degree,node,gscc_ratio,0.3245555555555556,0.3238000000000001,0.0007555555555555094
mu_0p175,0.175,0.175,169,9,node_redistribution,out_degree,out_degree,node,reachability,0.4717846383296048,0.4712278896346011,0.000556748695003717
mu_0p175,0.175,0.175,169,9,node_redistribution,out_degree,out_degree,node,spectral_gamma,0.7486265547528309,6.80703170547665,-6.058405150723819
mu_0p175,0.175,0.175,169,9,node_redistribution,out_degree,out_degree,node,spectral_kappa,0.7090087004386117,5.814220316325035,-5.105211615886423
mu_0p175,0.175,0.175,169,9,node_redistribution,out_degree,out_degree,node,weighted_directed_community_assortativity,0.0107665455471893,0.0179913277732843,-0.007224782226094999
mu_0p175,0.175,0.175,169,9,node_redistribution,out_degree,out_degree,node,weighted_directed_community_assortativity_louvain_dynamic,0.0101658619279078,0.1016072427720064,-0.0914413808440986
mu_0p175,0.175,0.175,169,9,node_redistribution,out_degree,out_degree,node,weighted_efficiency,0.7929575719300369,0.8721747021529798,-0.07921713022294286
mu_0p175,0.175,0.175,169,9,node_redistribution,out_degree,out_degree,node,yuan_out_in_strength_assortativity,0.0385771440295953,0.0193391029159395,0.019238041113655797
mu_0p175,0.175,0.175,169,9,node_redistribution,out_strength,out_strength,node,community_assortativity,0.0273966493574512,0.0097310280781598,0.0176656212792914
mu_0p175,0.175,0.175,169,9,node_redistribution,out_strength,out_strength,node,community_assortativity_louvain_dynamic,0.0222865257575214,0.0461277306368802,-0.0238412048793588
mu_0p175,0.175,0.175,169,9,node_redistribution,out_strength,out_strength,node,gscc_ratio,0.3284666666666667,0.3310444444444445,-0.00257777777777779
mu_0p175,0.175,0.175,169,9,node_redistribution,out_strength,out_strength,node,reachability,0.4728495152870993,0.4739645041014169,-0.0011149888143175968
mu_0p175,0.175,0.175,169,9,node_redistribution,out_strength,out_strength,node,spectral_gamma,0.567487523121476,2.498916850302559,-1.931429327181083
mu_0p175,0.175,0.175,169,9,node_redistribution,out_strength,out_strength,node,spectral_kappa,0.4398167131116767,2.4099265704871304,-1.9701098573754536
mu_0p175,0.175,0.175,169,9,node_redistribution,out_strength,out_strength,node,weighted_directed_community_assortativity,0.026698334426641,0.017120931181137,0.009577403245504
mu_0p175,0.175,0.175,169,9,node_redistribution,out_strength,out_strength,node,weighted_directed_community_assortativity_louvain_dynamic,0.0253298213386439,0.0880984332895885,-0.0627686119509446
mu_0p175,0.175,0.175,169,9,node_redistribution,out_strength,out_strength,node,weighted_efficiency,0.8142909424520126,0.8587796968124395,-0.044488754360426874
mu_0p175,0.175,0.175,169,9,node_redistribution,out_strength,out_strength,node,yuan_out_in_strength_assortativity,0.0224031504575737,0.0319686378292659,-0.009565487371692199
mu_0p175,0.175,0.175,169,9,node_redistribution,random,random,node,community_assortativity,0.0146793903886842,0.020250835223898,-0.005571444835213799
mu_0p175,0.175,0.175,169,9,node_redistribution,random,random,node,community_assortativity_louvain_dynamic,0.0315002686387399,0.0564704798236061,-0.024970211184866198
mu_0p175,0.175,0.175,169,9,node_redistribution,random,random,node,gscc_ratio,0.3304355555555556,0.3282444444444445,0.002191111111111088
mu_0p175,0.175,0.175,169,9,node_redistribution,random,random,node,reachability,0.4731701416853095,0.4726943176733781,0.0004758240119314139
mu_0p175,0.175,0.175,169,9,node_redistribution,random,random,node,spectral_gamma,0.479836452893495,4.532149474012448,-4.0523130211189535
mu_0p175,0.175,0.175,169,9,node_redistribution,random,random,node,spectral_kappa,0.4426494541483883,3.702959923830391,-3.260310469682003
mu_0p175,0.175,0.175,169,9,node_redistribution,random,random,node,weighted_directed_community_assortativity,0.0165771817950957,0.0189936148953005,-0.0024164331002047984
mu_0p175,0.175,0.175,169,9,node_redistribution,random,random,node,weighted_directed_community_assortativity_louvain_dynamic,0.0186434323908615,0.0981858607668026,-0.0795424283759411
mu_0p175,0.175,0.175,169,9,node_redistribution,random,random,node,weighted_efficiency,0.7786994882323842,0.8470902671332979,-0.06839077890091372
mu_0p175,0.175,0.175,169,9,node_redistribution,random,random,node,yuan_out_in_strength_assortativity,0.0309449488885579,0.0361537853239595,-0.005208836435401598
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_betweenness,weighted_betweenness,node,community_assortativity,0.0156247486679562,0.0337079699635484,-0.0180832212955922
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_betweenness,weighted_betweenness,node,community_assortativity_louvain_dynamic,0.0569713237843683,0.1111582657103948,-0.05418694192602651
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_betweenness,weighted_betweenness,node,gscc_ratio,0.3677777777777778,0.3507333333333334,0.017044444444444418
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_betweenness,weighted_betweenness,node,reachability,0.4829193139448173,0.4784888888888889,0.004430425055928389
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_betweenness,weighted_betweenness,node,spectral_gamma,0.234219493142832,1.5682405135087705,-1.3340210203659384
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_betweenness,weighted_betweenness,node,spectral_kappa,0.1728501991195699,1.4463335412751652,-1.2734833421555953
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_betweenness,weighted_betweenness,node,weighted_directed_community_assortativity,0.0150539074158837,0.044586197692155,-0.0295322902762713
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_betweenness,weighted_betweenness,node,weighted_directed_community_assortativity_louvain_dynamic,0.0381029214568255,0.1726881570857153,-0.1345852356288898
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_betweenness,weighted_betweenness,node,weighted_efficiency,0.7236494631811788,0.765604456187431,-0.04195499300625216
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_betweenness,weighted_betweenness,node,yuan_out_in_strength_assortativity,0.0264247851176977,0.057260293671107,-0.0308355085534093
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_slack,weighted_slack,node,community_assortativity,0.0527292792308448,0.0317577946146335,0.020971484616211296
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_slack,weighted_slack,node,community_assortativity_louvain_dynamic,0.0321708160484529,0.07732485453613,-0.0451540384876771
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_slack,weighted_slack,node,gscc_ratio,0.3400222222222223,0.3404666666666667,-0.000444444444444414
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_slack,weighted_slack,node,reachability,0.4779258762117823,0.4762104399701716,0.0017154362416106905
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_slack,weighted_slack,node,spectral_gamma,0.9738344543347124,2.804774616467235,-1.8309401621325228
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_slack,weighted_slack,node,spectral_kappa,0.8274164077251572,2.339353520551702,-1.511937112826545
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,0.0359453804141191,0.0383515597064823,-0.0024061792923631975
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity_louvain_dynamic,0.0192994084167148,0.1272112172139621,-0.10791180879724732
mu_0p175,0.175,0.175,169,9,node_redistribution,weighted_slack,weighted_slack,node,weighted_efficiency,0.8280074391021579,0.8410149915739262,-0.013007552471768324
