modularity_regime,mu_t_input,mu_w_input,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,n_pairs,mean_auc_lfr,mean_auc_null,mean_delta_auc_lfr_minus_null,sd_delta_auc,se_delta_auc,ci95_lower_delta_auc,ci95_upper_delta_auc,t_statistic,p_value_two_sided,cohen_dz,p_holm_across_mu,significant_holm_0p05,realised_qw
mu_0p150,0.15,0.15,node_removal,weighted_betweenness,weighted_betweenness,node,weighted_directed_community_assortativity,auc_abs_delta,40,0.043043671381458384,0.018878598677540985,0.024165072703917396,0.01837694503474667,0.0029056501372760803,0.018287840554445503,0.03004230485338929,8.316580304664997,3.597180778723657e-10,1.3149668053219226,2.51802654510656e-09,True,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_betweenness,weighted_betweenness,node,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.04617209565533951,0.1261071729267273,-0.0799350772713878,0.018894040870208996,0.0029874101677085114,-0.0859776846920373,-0.07389246985073829,-26.75731579661251,1.0492463130901786e-26,-4.230703099484912,1.0492463130901786e-26,True,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_betweenness,weighted_betweenness,node,weighted_efficiency,auc_abs_delta,40,1.0782936982422777,1.1402907467152221,-0.0619970484729445,0.03005754220733052,0.004752514712090473,-0.07160991682843101,-0.05238418011745798,-13.045103956274565,8.353427473291574e-16,-2.06261204077506,4.1767137366457864e-15,True,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_betweenness,weighted_betweenness,node,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.06781215774521428,0.04179975601542753,0.02601240172978674,0.0326583428509007,0.005163737400776148,0.015567756975782603,0.036457046483790875,5.037514441744633,1.1125147041470121e-05,0.7965009690952317,3.337544112441037e-05,True,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_slack,weighted_slack,node,community_assortativity,auc_abs_delta,40,0.047150643552634965,0.02015603078178805,0.02699461277084691,0.020610369164192986,0.0032587854987875353,0.020403096932101895,0.03358612860959192,8.28364210559134,3.976115013182901e-10,1.3097588187670826,2.7832805092280307e-09,True,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_slack,weighted_slack,node,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.06969426188760526,0.07456041520141167,-0.004866153313806404,0.035383811764296474,0.005594671873691891,-0.016182445313308043,0.006450138685695234,-0.86978350538997,0.38974067703087123,-0.13752484741388224,1.0,False,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_slack,weighted_slack,node,gscc_ratio,auc_abs_delta,40,0.34621,0.3310350000000001,0.015175000000000003,0.011345856649951146,0.0017939374509806677,0.011546419006787515,0.01880358099321249,8.459046323886314,2.335804288566535e-10,1.337492660817757,1.6350630019965746e-09,True,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_slack,weighted_slack,node,reachability,auc_abs_delta,40,0.47788394481730057,0.4733207829977629,0.0045631618195376466,0.009434275446728018,0.0014916899242531534,0.0015459341542404703,0.007580389484834823,3.0590551999754854,0.004002512441383604,0.4836790960052195,0.016010049765534416,True,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_slack,weighted_slack,node,spectral_gamma,auc_abs_delta,39,0.7554054622893165,4.779488046276212,-4.024082583986895,1.5299236478011766,0.24498384918514676,-4.520026458529996,-3.528138709443794,-16.425909697196776,7.495315893101378e-19,-2.630250594381198,4.497189535860827e-18,True,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_slack,weighted_slack,node,spectral_kappa,auc_abs_delta,39,0.6309786510808019,3.958704247653119,-3.327725596572317,1.2367526449830257,0.19803891775469026,-3.7286344259023543,-2.9268167672422796,-16.803392152921944,3.5000599237998867e-19,-2.6906961631102795,2.100035954279932e-18,True,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,40,0.03682311604753565,0.02034031698968035,0.016482799057855307,0.022044856349169178,0.003485597837729937,0.009432511960579197,0.023533086155131416,4.728829837865073,2.9353686551831416e-05,0.7476936477509188,0.0001294396666609561,True,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.06348975621010496,0.0854382038811025,-0.02194844767099755,0.03446402902813217,0.005449241453752845,-0.03297057888059134,-0.010926316461403752,-4.027798705062306,0.0002519918190806023,-0.6368508932336829,0.0010079672763224092,True,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_slack,weighted_slack,node,weighted_efficiency,auc_abs_delta,40,0.9937601530471678,1.0962577528990238,-0.10249759985185605,0.03371911042712954,0.00533145948122312,-0.11328149453506996,-0.09171370516864215,-19.22505464270011,1.6969984464746366e-21,-3.039748040606347,1.018199067884782e-20,True,0.6199086901179617
mu_0p150,0.15,0.15,node_removal,weighted_slack,weighted_slack,node,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.10394897689798625,0.036779664084215985,0.06716931281377027,0.059873342516493226,0.009466806673975807,0.048020888912576,0.08631773671496454,7.095245009958669,1.5865175605560784e-08,1.1218567394206733,6.346070242224314e-08,True,0.6199086901179617
mu_0p175,0.175,0.175,edge_weakening,edge_weight,edge_weight,edge,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,edge_weight,edge_weight,edge,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.0,0.010660230261129507,-0.010660230261129507,0.005021258321384819,0.0007939306507824894,-0.012266106579606124,-0.00905435394265289,-13.42715544565876,3.3100537469158346e-16,-2.123019685270745,6.620107493831669e-16,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,edge_weight,edge_weight,edge,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,edge_weight,edge_weight,edge,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,edge_weight,edge_weight,edge,spectral_gamma,auc_abs_delta,40,0.8977079905959233,3.1269610503958942,-2.2292530597999707,0.9938098553566669,0.1571351352024778,-2.5470888709927713,-1.91141724860717,-14.1868529716632,5.5244157001868527e-17,-2.243138411019196,1.1048831400373705e-16,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,edge_weight,edge_weight,edge,spectral_kappa,auc_abs_delta,40,0.6538883248901722,2.4405142699425335,-1.7866259450523614,0.6939424870867202,0.10972194121780096,-2.0085595192824144,-1.5646923708223082,-16.283214872273007,5.4653465011175e-19,-2.5746023313155217,2.186138600447e-18,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,edge_weight,edge_weight,edge,weighted_directed_community_assortativity,auc_abs_delta,40,0.025117063814124492,0.0028420891697967677,0.022274974644327726,0.005139942434070694,0.0008126962566906619,0.02063114130517166,0.02391880798348379,27.408732919519636,4.3007060779020166e-27,4.33370119024593,1.7202824311608066e-26,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,edge_weight,edge_weight,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.025117063814124475,0.007877633219500529,0.017239430594623944,0.0061121826504005935,0.0009664209325115276,0.015284659749499418,0.019194201439748468,17.8384283852609,2.3507180582035976e-20,2.8205031787612023,1.1753590291017988e-19,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,edge_weight,edge_weight,edge,weighted_efficiency,auc_abs_delta,40,0.3954752677102066,0.45264079201725965,-0.05716552430705302,0.016340218627766336,0.0025836154164426343,-0.06239137975075853,-0.051939668863347506,-22.126174020808367,1.108479798507787e-23,-3.4984552905500133,4.433919194031148e-23,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,edge_weight,edge_weight,edge,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.043011703086418676,0.017260935468954505,0.025750767617464178,0.017046885188734415,0.0026953492103895032,0.02029890924328108,0.031202625991647276,9.553777862328626,9.17169403737562e-12,1.5105849152126514,1.834338807475124e-11,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,random_edge,random_edge,edge,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,random_edge,random_edge,edge,community_assortativity_louvain_dynamic,auc_abs_delta,40,2.3315233281515002e-05,0.009823433990282201,-0.009800118757000686,0.005299031512838526,0.0008378504486788761,-0.011494831251892174,-0.008105406262109198,-11.696739880552109,2.5254863793802372e-14,-1.8494169610535243,5.0509727587604745e-14,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,random_edge,random_edge,edge,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,random_edge,random_edge,edge,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,random_edge,random_edge,edge,spectral_gamma,auc_abs_delta,40,0.8403646390640892,3.64351239252385,-2.803147753459761,0.8050413212251367,0.1272882092811343,-3.06061245860045,-2.5456830483190718,-22.02205349019096,1.3147494183594408e-23,-3.481992389153198,5.258997673437763e-23,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,random_edge,random_edge,edge,spectral_kappa,auc_abs_delta,40,0.718124210813308,2.871615786049838,-2.1534915752365302,0.5617701214150147,0.08882365525503895,-2.333154376205373,-1.9738287742676874,-24.244572789233,3.968511129313797e-25,-3.8334035455858846,1.9842555646568984e-24,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,random_edge,random_edge,edge,weighted_directed_community_assortativity,auc_abs_delta,40,0.0026765468382363975,0.00252507022324214,0.00015147661499425745,0.0018035210471044178,0.0002851617158450892,-0.0004253173983877072,0.0007282706283762221,0.531195481642232,0.5982958498240688,0.08398938023898063,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,random_edge,random_edge,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.0026968411043496072,0.011866090357543917,-0.00916924925319431,0.00423713680225979,0.0006699501526431708,-0.010524351343822893,-0.007814147162565727,-13.686464906409299,1.7832085251404022e-16,-2.1640201110108315,1.2482459675982815e-15,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,random_edge,random_edge,edge,weighted_efficiency,auc_abs_delta,40,0.28377932770918807,0.31774816680070833,-0.03396883909152025,0.008820366922602896,0.0013946224636917628,-0.03678972928570887,-0.031147948897331624,-24.357014156791887,3.3496061885936174e-25,-3.8511820868213973,1.6748030942968087e-24,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,random_edge,random_edge,edge,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.015166566481535988,0.01335976174106759,0.001806804740468395,0.010732543681891587,0.0016969641561013526,-0.0016256292497056546,0.005239238730642444,1.0647276985622331,0.29354701966889296,0.16834823076629207,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity_louvain_dynamic,auc_abs_delta,40,5.7493288949899996e-06,0.009143941784099871,-0.00913819245520488,0.004916832233195537,0.0007774194364915025,-0.010710671690456338,-0.0075657132199534235,-11.754520180824892,2.1721072818162418e-14,-1.8585528286910464,4.3442145636324837e-14,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_gamma,spectral_gamma,edge,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_gamma,spectral_gamma,edge,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_gamma,auc_abs_delta,40,2.160254709336532,6.830971245882762,-4.670716536546231,1.5419380560487843,0.24380181340032644,-5.163852250799568,-4.177580822292894,-19.157841655906143,1.9206960184226775e-21,-3.0291207342757596,9.603480092113388e-21,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_kappa,auc_abs_delta,40,1.7022710750417525,5.107873876575072,-3.4056028015333197,1.209420321965142,0.19122614329520085,-3.792394185250171,-3.0188114178164684,-17.80929502027346,2.4884650510776228e-20,-2.8158967892979363,1.2442325255388114e-19,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity,auc_abs_delta,40,0.01752258981418646,0.002736274279526318,0.014786315534660144,0.00691072835548554,0.0010926820947022042,0.012576157383219247,0.01699647368610104,13.532129433025949,2.5744115947169343e-16,2.1396175300282474,1.0297646378867737e-15,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.017517966751263596,0.013176635553362731,0.004341331197900867,0.008107148226705432,0.001281852686249214,0.0017485394085998518,0.006934122987201882,3.3867629599497033,0.0016263307603060122,0.5354942424267343,0.006505323041224049,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_delta,40,0.34176714452637186,0.3355469253060833,0.006220219220288614,0.03860931566432324,0.0061046688199839225,-0.0061276389717243905,0.01856807741230162,1.0189282013016712,0.3145165572959024,0.16110669441459122,0.6734270082803241,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.03700131042518866,0.021474749215941523,0.015526561209247136,0.026291476967580354,0.004157047513370542,0.007118138949791148,0.023934983468703125,3.7349972929845516,0.0005994099568990659,0.590554925019721,0.0023976398275962637,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.0,0.008729333977237182,-0.008729333977237182,0.005095308169741391,0.0008056389598423316,-0.010358892586138127,-0.007099775368336238,-10.835292745705305,2.514218778164172e-13,-1.713210209556419,2.514218778164172e-13,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_kappa,spectral_kappa,edge,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_kappa,spectral_kappa,edge,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_gamma,auc_abs_delta,40,2.4265474671699243,7.269843268808806,-4.843295801638881,1.1370355643900991,0.17978110820438775,-5.206937416798042,-4.47965418647972,-26.939959654340782,8.155039111153563e-27,-4.2595816290379656,2.446511733346069e-26,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_kappa,auc_abs_delta,40,1.9732771545924634,6.276321523633081,-4.3030443690406175,0.7585265367661337,0.11993357609302166,-4.54563292441151,-4.060455813669725,-35.87856302811427,1.7547432858977545e-31,-5.672898917137447,5.264229857693263e-31,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity,auc_abs_delta,40,0.01625442442537476,0.0025456679732508577,0.013708756452123905,0.006986106181445011,0.001104600375457389,0.011474491302417048,0.01594302160183076,12.41060274531179,4.039915433104652e-15,1.9622885905361915,2.019957716552326e-14,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.016254424425374735,0.014636553405330516,0.0016178710200442175,0.008477782702139612,0.0013404551423369005,-0.0010934554250772144,0.004329197465165649,1.206956479889122,0.23471874410997554,0.1908365756574418,0.50818920354501,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_efficiency,auc_abs_delta,40,0.3654891090121679,0.37578092457284673,-0.010291815560678786,0.013419107366424746,0.0021217471722122954,-0.014583454300526268,-0.006000176820831303,-4.850632391769729,2.0042879241795228e-05,-0.7669523225091264,7.094465909397345e-05,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,spectral_kappa,spectral_kappa,edge,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.03296406828623131,0.018802919095784958,0.014161149190446348,0.0221286330229995,0.0034988440929347793,0.007084069013042914,0.021238229367849783,4.047379309938953,0.0002376205410530741,0.639946858702383,0.0014257232463184446,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.0,0.009313396353007606,-0.009313396353007606,0.004086446022947184,0.0006461238483924899,-0.010620305194370303,-0.008006487511644908,-14.414258777444404,3.2737154405568043e-17,-2.2790944259899204,1.2304435882626177e-16,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_gamma,auc_abs_delta,40,1.6567624944980999,4.62235671863068,-2.9655942241325812,0.8402752947320524,0.1328591896461285,-3.234327300673247,-2.6968611475919153,-22.321333074749777,8.065115586390991e-24,-3.529312646372939,2.4195346759172973e-23,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_kappa,auc_abs_delta,40,1.3009444243239265,3.753949004249749,-2.4530045799258224,0.5477170755279995,0.08660167360174749,-2.628172998780064,-2.2778361610715807,-28.325140588002736,1.266188159530746e-27,-4.4785979651284835,5.064752638122984e-27,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity,auc_abs_delta,40,0.035131695589143155,0.00292164151874891,0.032210054070394234,0.0026047330607877257,0.0004118444584415515,0.03137702002383705,0.03304308811695142,78.20926908250593,1.7370025469281485e-44,12.365971221885301,8.685012734640742e-44,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.035131695589143135,0.006595197628744109,0.028536497960399025,0.0033082822590992326,0.000523085354074044,0.02747845796430924,0.02959453795648881,54.55419032122166,1.9298391789347053e-38,8.625774866068666,9.649195894673527e-38,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,40,0.47329134963033714,0.48524544193838237,-0.011954092308045124,0.012105167184345515,0.001913994987982959,-0.015825512591234124,-0.008082672024856123,-6.245623621325571,2.361269312601388e-07,-0.9875198025768894,7.571195336806112e-07,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.04784020681265081,0.026269692060867045,0.021570514751783763,0.033952074253955786,0.0053682942964831185,0.01071211462220223,0.032428914881365296,4.0181319354855525,0.0002593953845499991,0.6353224427597546,0.0010375815381999964,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity_louvain_dynamic,auc_abs_delta,40,6.16152971054175e-05,0.009700255661328372,-0.009638640364222956,0.004726159564608523,0.0007472714404776322,-0.011150139521679854,-0.008127141206766058,-12.898446056043896,1.1972827074250806e-15,-2.039423390695727,2.3945654148501612e-15,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_gamma,auc_abs_delta,40,0.5983875006215621,3.0615913809538498,-2.463203880332288,0.7262705302735911,0.11483345365614099,-2.6954764643590265,-2.2309312963055494,-21.450229022181485,3.398528600262491e-23,-3.3915790021169965,1.3594114401049964e-22,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_abs_delta,40,0.5235287475937825,2.417785422155496,-1.894256674561714,0.5577328215705462,0.08818530209976073,-2.072628284399599,-1.7158850647238293,-21.480412602304316,3.230633015154321e-23,-3.396351445173313,1.2922532060617284e-22,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,40,0.0026605973844909324,0.0025319415818453447,0.0001286558026455875,0.00093252481752494,0.0001474451199005856,-0.0001695801025810584,0.0004268917078722334,0.872567384612887,0.38823960501166543,0.1379650173676441,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.00269165293035288,0.012392758523778805,-0.009701105593425926,0.0033780717363867683,0.0005341200393211041,-0.0107814653471704,-0.008620745839681452,-18.16278154580488,1.2531189003843113e-20,-2.871787916440863,8.606940922250534e-20,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_delta,40,0.14581080516811218,0.16203231522356196,-0.016221510055449778,0.005777711054374897,0.0009135363297078815,-0.01806931169467362,-0.014373708416225938,-17.75683082098867,2.7577076774335944e-20,-2.8076014710300905,8.273123032300784e-20,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.015460365542114185,0.011424371156267063,0.004035994385847123,0.007825561248473127,0.0012373298757162971,0.0015332584811455553,0.0065387302905486906,3.261858025945315,0.00230339557511386,0.5157450383043899,0.011516977875569299,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.0,0.009680759632144287,-0.009680759632144287,0.004092223253293402,0.0006470373087155646,-0.010989516121408282,-0.008372003142880292,-14.961671455022566,9.507673999871625e-18,-2.3656479700498396,9.507673999871625e-18,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_gamma,auc_abs_delta,40,1.6309569143913432,4.345519157121322,-2.714562242729978,0.8736192685974405,0.13813133482891626,-2.993959239460984,-2.4351652459989714,-19.65203801217242,7.790952696621159e-22,-3.1072600391336316,3.895476348310579e-21,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_abs_delta,40,1.2802076126648623,3.5260809619858478,-2.245873349320985,0.5694383769501603,0.09003611291360163,-2.4279885773867314,-2.0637581212552387,-24.94413937523178,1.3973458683075946e-25,-3.944014734921095,8.384075209845568e-25,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,40,0.04991929936355634,0.003788821533991421,0.046130477829564906,0.00409360530920208,0.0006472558309418204,0.04482127933737804,0.04743967632175177,71.27085709284465,6.3477922438986336e-43,11.268911960287788,3.80867534633918e-42,True,0.5888645397934701
mu_0p175,0.175,0.175,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.04991929936355632,0.009546307528921346,0.040372991834634976,0.004960251520160675,0.0007842846285510172,0.03878662643774043,0.04195935723152952,51.47747433125771,1.8013554503384307e-37,8.139303353981372,7.205421801353723e-37,True,0.5888645397934701
